,Unnamed: 0,uid,b_visit,b_pol_handling,b_safety,e_visit,e_pol_handling,e_safety,e_gender,hh_id,member_gender,ps_code,population,urban,dist_urban,treatment,regular_whd,women_whd,attrited,e_gender_encoded,member_gender_encoded,urban_encoded,treatment_encoded
1849,1849,30532021,0.0,0.42857143,3.3333333,0.0,0.16666667,3.6666667,Female,3053202.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1853,1853,30532051,0.0,0.8333333,3.6666667,1.0,-0.42857143,2.3333333,Female,3053205.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1854,1854,30532061,0.0,-0.22222222,3.6666667,0.0,0.4,3.3333333,Female,3053206.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1856,1856,30532081,0.0,0.85714287,3.3333333,0.0,0.71428573,3.0,Female,3053208.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1857,1857,30532091,0.0,0.7777778,3.6666667,0.0,0.75,3.3333333,Female,3053209.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1858,1858,30532111,0.0,0.2,3.3333333,0.0,0.0,3.0,Female,3053211.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1860,1860,30532251,0.0,0.42857143,3.3333333,0.0,0.14285715,3.0,Female,3053225.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1861,1861,30532261,0.0,0.375,2.6666667,0.0,0.6666667,4.0,Female,3053226.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1862,1862,30532271,0.0,0.8333333,4.0,0.0,0.5,3.0,Female,3053227.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1872,1872,30532351,0.0,0.125,3.3333333,0.0,1.0,3.6666667,Female,3053235.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1874,1874,30532371,0.0,0.2857143,4.0,0.0,1.0,4.0,Female,3053237.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1875,1875,30532381,0.0,0.85714287,3.6666667,0.0,1.0,3.0,Female,3053238.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1876,1876,30532391,0.0,0.8333333,3.6666667,0.0,1.0,4.0,Female,3053239.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1883,1883,30532451,0.0,-0.42857143,3.6666667,0.0,0.0,3.3333333,Female,3053245.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1884,1884,30532461,0.0,0.7777778,3.0,0.0,0.0,3.0,Female,3053246.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1885,1885,30532471,0.0,0.125,4.0,0.0,-1.0,3.3333333,Female,3053247.0,female,4050.0,62000,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1888,1888,30542031,1.0,1.0,3.6666667,0.0,1.0,2.3333333,Female,3054203.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,1889,30542041,0.0,-0.2857143,3.3333333,0.0,0.0,3.3333333,Female,3054204.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,1893,30542091,0.0,0.8333333,4.0,0.0,0.0,3.0,Female,3054209.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,1895,30542101,0.0,0.0,3.3333333,0.0,0.0,3.0,Female,3054210.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,1896,30542111,0.0,0.33333334,3.6666667,0.0,0.6666667,3.6666667,Female,3054211.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,1897,30542131,0.0,0.6666667,3.3333333,0.0,1.0,2.3333333,Female,3054213.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,1898,30542141,0.0,0.25,3.3333333,0.0,-0.625,4.0,Female,3054214.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,1900,30542151,0.0,-0.22222222,3.3333333,0.0,1.0,3.0,Female,3054215.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,1901,30542161,0.0,0.7777778,3.3333333,0.0,0.85714287,3.6666667,Female,3054216.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,1904,30542201,0.0,0.5,3.3333333,0.0,0.0,2.6666667,Female,3054220.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,1905,30542211,0.0,0.5,2.6666667,0.0,0.0,3.0,Female,3054221.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,1906,30542231,0.0,0.71428573,4.0,0.0,0.75,3.6666667,Female,3054223.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,1907,30542241,0.0,0.375,3.3333333,0.0,0.0,3.0,Female,3054224.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,1909,30542251,0.0,0.375,3.6666667,0.0,0.5,3.0,Female,3054225.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,1912,30542301,0.0,0.42857143,3.3333333,1.0,-1.0,2.3333333,Female,3054230.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,1914,30542321,1.0,0.5714286,3.0,0.0,-1.0,3.0,Female,3054232.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,1916,30542341,0.0,0.16666667,3.3333333,0.0,0.5,3.3333333,Female,3054234.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,1918,30542351,0.0,0.125,3.6666667,0.0,0.0,2.6666667,Female,3054235.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,1919,30542361,0.0,0.0,3.6666667,0.0,0.16666667,4.0,Female,3054236.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,1921,30542391,0.0,0.7777778,3.3333333,0.0,0.5,3.0,Female,3054239.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,1923,30542411,0.0,1.0,3.6666667,1.0,0.5,2.3333333,Female,3054241.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,1925,30542431,0.0,1.0,3.6666667,0.0,0.75,3.3333333,Female,3054243.0,female,4051.0,44854,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,1930,30552051,0.0,0.75,4.0,0.0,0.0,3.3333333,Female,3055205.0,female,4052.0,150000,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,1933,30552111,0.0,0.5,3.6666667,0.0,0.875,4.0,Female,3055211.0,female,4052.0,150000,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,1939,30552201,0.0,0.75,4.0,0.0,1.0,3.6666667,Female,3055220.0,female,4052.0,150000,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,1942,30552251,0.0,0.5,3.3333333,0.0,0.75,3.6666667,Female,3055225.0,female,4052.0,150000,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,1943,30552261,0.0,0.4,3.6666667,0.0,1.0,3.3333333,Female,3055226.0,female,4052.0,150000,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,1944,30552271,0.0,0.2,3.3333333,0.0,1.0,3.6666667,Female,3055227.0,female,4052.0,150000,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,1945,30552281,0.0,0.42857143,4.0,0.0,1.0,3.6666667,Female,3055228.0,female,4052.0,150000,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,1950,30552321,0.0,0.0,3.6666667,0.0,1.0,3.0,Female,3055232.0,female,4052.0,150000,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,1954,30552351,0.0,1.0,4.0,0.0,0.8,3.0,Female,3055235.0,female,4052.0,150000,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,1957,30552381,0.0,0.625,3.6666667,0.0,1.0,2.6666667,Female,3055238.0,female,4052.0,150000,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,1960,30552401,0.0,1.0,3.3333333,0.0,0.6666667,4.0,Female,3055240.0,female,4052.0,150000,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,1962,30552421,0.0,1.0,4.0,0.0,0.6666667,2.6666667,Female,3055242.0,female,4052.0,150000,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,1963,30552431,0.0,0.2,3.3333333,0.0,1.0,3.3333333,Female,3055243.0,female,4052.0,150000,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,1968,30552471,0.0,0.6666667,3.3333333,0.0,0.2857143,2.3333333,Female,3055247.0,female,4052.0,150000,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,1970,30562011,0.0,0.125,4.0,1.0,0.6,3.3333333,Female,3056201.0,female,4053.0,76530,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1972,1972,30562031,0.0,1.0,4.0,0.0,1.0,3.0,Female,3056203.0,female,4053.0,76530,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1973,1973,30562051,0.0,0.875,3.6666667,0.0,1.0,3.6666667,Female,3056205.0,female,4053.0,76530,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1977,1977,30562101,0.0,1.0,3.6666667,0.0,1.0,3.0,Female,3056210.0,female,4053.0,76530,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1978,1978,30562111,0.0,0.0,4.0,0.0,1.0,3.3333333,Female,3056211.0,female,4053.0,76530,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1981,1981,30562141,0.0,0.33333334,3.6666667,0.0,-1.0,3.3333333,Female,3056214.0,female,4053.0,76530,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1985,1985,30562231,0.0,-0.5714286,4.0,0.0,1.0,3.3333333,Female,3056223.0,female,4053.0,76530,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1987,1987,30562251,0.0,0.85714287,3.6666667,0.0,-1.0,3.3333333,Female,3056225.0,female,4053.0,76530,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1989,1989,30562271,0.0,0.71428573,3.3333333,0.0,0.0,3.0,Female,3056227.0,female,4053.0,76530,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1991,1991,30562301,0.0,0.85714287,3.3333333,0.0,0.8333333,3.6666667,Female,3056230.0,female,4053.0,76530,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1992,1992,30562311,0.0,0.375,3.6666667,0.0,0.16666667,3.3333333,Female,3056231.0,female,4053.0,76530,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1996,1996,30562351,0.0,-0.7777778,2.6666667,0.0,0.14285715,3.6666667,Female,3056235.0,female,4053.0,76530,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1999,1999,30562401,0.0,0.5555556,3.6666667,0.0,1.0,3.6666667,Female,3056240.0,female,4053.0,76530,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2000,2000,30562411,0.0,0.125,3.0,0.0,1.0,4.0,Female,3056241.0,female,4053.0,76530,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2001,2001,30562421,0.0,-0.25,3.3333333,0.0,0.2857143,3.0,Female,3056242.0,female,4053.0,76530,Rural,5.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2007,2007,30572011,0.0,0.2857143,3.6666667,0.0,1.0,2.6666667,Female,3057201.0,female,4054.0,30600,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,2009,30572041,0.0,0.875,3.6666667,1.0,1.0,2.6666667,Female,3057204.0,female,4054.0,30600,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2013,30572081,0.0,0.11111111,3.3333333,0.0,0.8333333,3.0,Female,3057208.0,female,4054.0,30600,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2014,30572091,0.0,0.6666667,3.6666667,0.0,1.0,3.0,Female,3057209.0,female,4054.0,30600,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2016,30572101,0.0,0.85714287,3.6666667,0.0,1.0,3.3333333,Female,3057210.0,female,4054.0,30600,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2017,30572121,0.0,0.25,3.3333333,0.0,0.0,3.3333333,Female,3057212.0,female,4054.0,30600,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2018,30572131,0.0,0.14285715,3.3333333,0.0,1.0,3.0,Female,3057213.0,female,4054.0,30600,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2021,30572151,0.0,0.85714287,3.0,0.0,1.0,3.0,Female,3057215.0,female,4054.0,30600,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023,30572171,0.0,0.0,3.3333333,0.0,1.0,3.0,Female,3057217.0,female,4054.0,30600,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025,30572191,0.0,0.2857143,3.0,0.0,1.0,1.6666666,Female,3057219.0,female,4054.0,30600,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,2027,30572211,0.0,0.375,3.0,1.0,1.0,3.6666667,Female,3057221.0,female,4054.0,30600,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,2029,30572241,0.0,0.0,3.3333333,0.0,-0.2,3.0,Female,3057224.0,female,4054.0,30600,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,2036,30572311,0.0,1.0,4.0,0.0,0.2,3.3333333,Female,3057231.0,female,4054.0,30600,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,2039,30572361,0.0,0.2857143,3.6666667,0.0,1.0,3.3333333,Female,3057236.0,female,4054.0,30600,Rural,5.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,2040,30582011,0.0,0.33333334,3.3333333,0.0,0.14285715,3.3333333,Female,3058201.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2041,2041,30582021,0.0,0.125,3.3333333,0.0,0.25,4.0,Female,3058202.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2042,2042,30582041,1.0,0.8888889,3.3333333,0.0,1.0,3.6666667,Female,3058204.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2046,2046,30582071,0.0,0.44444445,3.6666667,0.0,0.71428573,3.0,Female,3058207.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2051,2051,30582111,0.0,0.75,4.0,0.0,0.0,3.0,Female,3058211.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2056,2056,30582161,1.0,0.22222222,3.3333333,0.0,0.0,2.0,Female,3058216.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2057,2057,30582191,0.0,0.71428573,2.6666667,0.0,1.0,3.3333333,Female,3058219.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2060,2060,30582221,0.0,-0.5,3.6666667,0.0,1.0,3.0,Female,3058222.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2062,2062,30582241,0.0,0.22222222,3.6666667,0.0,0.5,3.3333333,Female,3058224.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2063,2063,30582261,0.0,0.375,3.3333333,1.0,1.0,3.0,Female,3058226.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2064,2064,30582271,0.0,0.6,4.0,0.0,-0.2,2.6666667,Female,3058227.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2065,2065,30582281,0.0,-0.16666667,3.3333333,0.0,1.0,2.0,Female,3058228.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2067,2067,30582301,0.0,0.33333334,4.0,0.0,0.33333334,3.3333333,Female,3058230.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2069,2069,30582321,0.0,0.5555556,2.6666667,0.0,0.625,3.3333333,Female,3058232.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2073,2073,30582351,0.0,0.5,3.3333333,0.0,1.0,3.6666667,Female,3058235.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2074,2074,30582371,0.0,0.0,3.6666667,0.0,0.5,3.3333333,Female,3058237.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2076,2076,30582381,0.0,0.22222222,3.6666667,0.0,0.14285715,4.0,Female,3058238.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2081,2081,30582431,0.0,0.5,3.3333333,0.0,1.0,2.3333333,Female,3058243.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2082,2082,30582441,0.0,0.5555556,3.3333333,0.0,0.0,3.0,Female,3058244.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2084,2084,30582471,0.0,0.6,4.0,0.0,0.25,3.3333333,Female,3058247.0,female,4055.0,35000,Urban,6.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2087,2087,30592091,0.0,-0.5,2.0,0.0,0.5,3.3333333,Female,3059209.0,female,4056.0,40000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2088,2088,30592111,0.0,0.33333334,2.3333333,0.0,1.0,3.6666667,Female,3059211.0,female,4056.0,40000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2093,2093,30592221,0.0,0.33333334,3.3333333,0.0,0.0,2.6666667,Female,3059222.0,female,4056.0,40000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2095,2095,30592241,0.0,1.0,4.0,0.0,0.0,3.0,Female,3059224.0,female,4056.0,40000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2097,2097,30592261,0.0,0.375,3.6666667,1.0,0.75,3.0,Female,3059226.0,female,4056.0,40000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2098,2098,30592271,0.0,-0.75,2.6666667,0.0,0.0,3.0,Female,3059227.0,female,4056.0,40000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2099,2099,30592281,0.0,0.6666667,3.3333333,0.0,0.8333333,4.0,Female,3059228.0,female,4056.0,40000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2102,2102,30592321,0.0,0.0,2.6666667,0.0,0.33333334,3.0,Female,3059232.0,female,4056.0,40000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2103,2103,30592341,0.0,1.0,2.6666667,0.0,1.0,3.0,Female,3059234.0,female,4056.0,40000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2107,2107,30592401,0.0,0.0,3.6666667,0.0,1.0,3.3333333,Female,3059240.0,female,4056.0,40000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2108,2108,30592411,0.0,-0.2,3.3333333,0.0,1.0,3.3333333,Female,3059241.0,female,4056.0,40000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2110,2110,30592431,1.0,0.22222222,2.0,1.0,0.125,3.0,Female,3059243.0,female,4056.0,40000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2111,2111,30592441,0.0,0.8,3.6666667,0.0,1.0,3.0,Female,3059244.0,female,4056.0,40000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2115,2115,30602021,0.0,0.16666667,3.3333333,0.0,1.0,3.0,Female,3060202.0,female,4057.0,90000,Urban,6.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2117,2117,30602071,0.0,-0.2857143,3.0,1.0,0.6666667,2.6666667,Female,3060207.0,female,4057.0,90000,Urban,6.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2127,2127,30602181,0.0,0.6666667,3.0,0.0,1.0,3.3333333,Female,3060218.0,female,4057.0,90000,Urban,6.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2128,2128,30602201,1.0,0.42857143,3.3333333,0.0,0.75,3.3333333,Female,3060220.0,female,4057.0,90000,Urban,6.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2132,2132,30602241,0.0,0.16666667,4.0,0.0,0.0,4.0,Female,3060224.0,female,4057.0,90000,Urban,6.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2135,2135,30602281,0.0,-0.33333334,3.6666667,0.0,0.5,3.6666667,Female,3060228.0,female,4057.0,90000,Urban,6.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2138,2138,30602321,0.0,-0.16666667,3.3333333,0.0,0.5,3.3333333,Female,3060232.0,female,4057.0,90000,Urban,6.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2144,2144,30602401,0.0,-0.375,3.3333333,0.0,0.2857143,3.0,Female,3060240.0,female,4057.0,90000,Urban,6.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2147,2147,30602431,0.0,1.0,3.6666667,0.0,1.0,4.0,Female,3060243.0,female,4057.0,90000,Urban,6.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2151,2151,30602461,0.0,0.375,3.0,0.0,0.5714286,3.3333333,Female,3060246.0,female,4057.0,90000,Urban,6.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2154,2154,30612021,0.0,0.0,3.3333333,0.0,1.0,3.0,Female,3061202.0,female,4058.0,32000,Rural,5.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2155,2155,30612031,0.0,0.25,3.3333333,0.0,1.0,3.3333333,Female,3061203.0,female,4058.0,32000,Rural,5.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2156,2156,30612041,1.0,0.25,3.3333333,0.0,0.4,3.0,Female,3061204.0,female,4058.0,32000,Rural,5.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2164,2164,30612111,0.0,0.6666667,4.0,0.0,1.0,3.3333333,Female,3061211.0,female,4058.0,32000,Rural,5.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2166,2166,30612141,0.0,0.125,3.6666667,0.0,1.0,3.5,Female,3061214.0,female,4058.0,32000,Rural,5.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2168,2168,30612151,0.0,0.44444445,3.6666667,0.0,1.0,3.0,Female,3061215.0,female,4058.0,32000,Rural,5.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2171,2171,30612191,0.0,0.6666667,3.6666667,0.0,1.0,3.0,Female,3061219.0,female,4058.0,32000,Rural,5.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2172,2172,30612211,0.0,0.7777778,3.6666667,0.0,1.0,3.0,Female,3061221.0,female,4058.0,32000,Rural,5.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2175,2175,30612251,0.0,1.0,3.6666667,0.0,1.0,3.0,Female,3061225.0,female,4058.0,32000,Rural,5.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2177,2177,30612281,0.0,0.375,3.6666667,0.0,0.8,3.6666667,Female,3061228.0,female,4058.0,32000,Rural,5.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2178,2178,30612291,0.0,1.0,3.6666667,0.0,1.0,3.0,Female,3061229.0,female,4058.0,32000,Rural,5.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2180,2180,30612301,0.0,0.8,3.3333333,0.0,1.0,3.0,Female,3061230.0,female,4058.0,32000,Rural,5.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2181,2181,30612311,0.0,0.7777778,3.6666667,0.0,1.0,4.0,Female,3061231.0,female,4058.0,32000,Rural,5.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2192,2192,30612451,0.0,0.5555556,3.6666667,0.0,0.85714287,3.3333333,Female,3061245.0,female,4058.0,32000,Rural,5.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2195,2195,30612481,0.0,0.625,3.6666667,0.0,0.6666667,3.0,Female,3061248.0,female,4058.0,32000,Rural,5.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2198,2198,30622041,0.0,0.5,3.6666667,0.0,0.375,3.0,Female,3062204.0,female,4059.0,55000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2202,2202,30622091,0.0,-0.33333334,2.6666667,0.0,0.2,2.6666667,Female,3062209.0,female,4059.0,55000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2205,2205,30622121,0.0,0.2,3.0,0.0,1.0,2.6666667,Female,3062212.0,female,4059.0,55000,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
